"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","T","Y"
"692",29,"C",7,13,62,108,0,0,0,0,0,0,0,1,3,0,0,12,45,10,"J",1,63,"E",12,50,134,34,12,0,0,0,0,83,41,480,48,1,7,9,0,2,5,48,16,0,0,0,0,0,0,0,0,0,0,0,49,40,1,5.579783271548
"693",22,"C",0,0,64,120,0,1,2,0,0,0,0,0,0,1,1,12,85,7,"J",1,93,"E",12,65,143,26,17,0,0,0,0,88,37,500,58,1,6,9,2,0,3,59,16,0,0,0,0,0,0,0,0,0,0,0,48,46,1,11.9418279059673
"694",25,"C",17,10,63,103,0,0,0,0,0,1,0,0,2,0,1,7,55,10,"J",1,73,"E",13,76,121,26,12,0,0,0,0,78,36,560,90,0,8,8,2,0,2,32,11,0,0,0,0,0,0,0,0,0,0,0,45,41,1,8.22461648212546
"695",21,"C",20,7,65,123,0,0,0,0,0,0,1,0,0,0,0,11,55,10,"J",1,37,"E",14,68,134,25,7,0,0,0,0,84,35,400,60,1,9,9,3,0,7,60,19,0,0,0,0,0,0,0,0,0,0,0,44,39,0,-3.21618907669769
"696",20,"C",0,0,64,122,0,0,0,0,0,0,0,0,0,0,0,10,55,8,"J",1,63,"E",12,60,147,24,12,0,0,0,0,79,34,375,53,0,8,9,0,3,7,55,16,0,0,0,0,0,0,0,0,0,0,0,46,40,0,0.809739115159439
"697",21,"C",0,0,65,130,0,0,0,0,0,2,0,0,0,0,0,10,55,10,"J",1,63,"E",11,70,152,26,12,0,0,0,0,79,28,410,43,0,8,9,2,0,5,54,16,0,0,0,0,0,0,0,0,0,0,0,45,41,0,2.61385282968371
"698",22,"C",0,0,62,114,0,0,0,0,0,0,2,0,0,0,0,11,65,15,"J",1,77,"E",10,72,134,29,14,1,0,0,0,77,29,440,52,0,7,9,2,0,6,59,18,0,0,0,0,0,0,0,0,0,0,0,46,40,1,3.29964898917361
"699",25,"C",20,8,63,135,0,0,0,0,0,0,5,0,0,0,0,10,45,8,"J",1,50,"E",12,74,147,26,11,3,0,0,0,73,28,370,55,0,8,9,2,0,6,53,16,0,0,0,0,0,0,0,0,0,0,0,47,36,1,0.287639825582008
"700",27,"C",5,11,67,125,0,0,0,0,0,0,3,0,0,0,1,12,65,5,"I",1,60,"B",13,74,142,33,10,0,0,0,0,80,37,300,57,0,1,9,3,0,2,48,14,5,0,0,0,0,0,0,0,0,0,1,45,39,1,6.75794763496771
"701",31,"C",0,0,65,140,0,0,2,0,0,0,0,0,0,0,0,12,35,12,"J",1,50,"E",12,82,160,30,10,0,0,0,0,80,33,700,77,0,8,9,3,0,2,62,16,0,0,0,0,0,0,0,0,0,0,0,45,42,1,7.88272484553453
"702",27,"C",15,8,63,115,0,0,0,0,0,0,0,1,0,0,0,16,55,20,"J",1,73,"E",10,76,135,32,14,0,0,0,0,80,29,485,58,1,8,9,0,3,5,68,21,0,0,0,0,0,0,0,0,0,0,0,48,41,1,4.67400860532772
"703",30,"C",10,11,62,122,0,0,0,0,0,0,0,1,0,1,0,16,55,10,"J",1,60,"E",10,70,138,34,14,0,0,0,0,86,34,500,49,1,9,9,1,2,6,58,20,0,0,0,0,0,0,0,0,0,0,0,47,41,1,6.81919034721545
"704",25,"C",0,4,59,94,0,0,0,0,0,0,0,0,1,0,0,9,25,7,"J",1,37,"E",12,80,123,23,12,1,0,0,1,83,29,425,52,1,3,7,3,0,4,48,14,0,0,0,0,0,0,0,0,0,0,0,46,40,1,7.60436326562827
"705",23,"C",0,0,63,100,0,0,0,0,0,0,0,0,0,0,1,12,75,13,"F",1,73,"E",14,76,123,27,12,0,0,0,0,77,25,420,78,1,5,8,3,0,5,55,14,0,0,0,0,0,0,0,0,0,0,0,47,41,1,5.27838487341271
"706",24,"C",40,5,64,110,0,0,0,0,0,1,1,0,0,0,1,14,65,50,"I",1,90,"B",13,70,123,28,15,1,0,0,1,75,31,270,34,1,7,8,4,0,8,27,8,0,0,0,0,0,0,0,0,0,0,0,45,29,0,2.76970510370603
"707",18,"C",10,6,63,108,0,0,0,0,0,1,0,0,0,0,1,9,65,4,"J",1,63,"E",9,76,139,22,11,0,0,0,0,84,36,480,77,1,9,9,3,0,6,58,16,0,0,0,0,0,0,0,0,0,0,0,46,40,0,1.99156083176529
"708",25,"C",15,9,62,108,0,0,0,0,0,1,0,0,0,0,1,14,85,10,"J",1,83,"E",11,60,143,21,14,0,0,0,0,81,29,530,59,1,9,9,2,0,5,59,17,0,0,0,0,0,0,0,0,0,0,0,47,41,0,1.13719734307129
"709",26,"C",0,0,66,123,0,0,0,0,0,0,0,0,0,0,0,12,45,8,"J",1,70,"E",12,80,144,25,12,0,0,0,1,80,25,315,59,0,9,9,3,0,9,59,17,0,0,0,0,0,0,0,0,0,0,0,49,35,1,0.327199429333446
"710",22,"C",0,0,67,160,0,0,0,0,0,0,0,0,1,0,1,12,65,7,"J",1,67,"E",11,100,194,25,12,0,0,0,0,86,33,640,72,1,8,9,3,0,9,64,20,0,0,0,0,0,0,0,0,0,0,0,46,40,0,-7.33092391357183
"711",24,"C",0,0.5,67,218,0,0,0,0,0,0,1,0,0,1,1,12,95,10,"J",1,60,"E",11,72,220,28,12,0,0,0,0,82,39,610,54,0,9,9,2,0,12,48,15,0,0,0,0,0,0,0,0,0,0,0,45,40,1,-3.36420998819713
"712",19,"C",8,3,61,105,0,0,0,0,0,1,1,0,0,0,0,10,55,5,"J",1,63,"E",12,74,124,22,12,0,0,0,0,86,36,420,55,0,8,9,3,0,3,52,14,0,0,0,0,0,0,0,0,0,0,0,45,40,1,13.8513048451878
"713",22,"C",3,7,67,135,0,0,0,0,0,3,1,0,0,0,1,12,75,10,"J",1,73,"E",13,60,165,26,12,0,0,0,0,87,35,390,49,1,9,9,1,1,2,78,23,0,0,0,0,0,0,0,0,0,0,0,46,42,0,-2.53740030092594
"714",29,"C",20,11,66,113,1,0,0,0,0,0,0,0,0,0,0,12,45,8,"J",1,53,"E",14,70,133,31,10,0,0,0,0,88,33,390,56,0,8,9,3,0,10,57,16,0,0,0,0,0,0,0,0,0,0,0,45,41,1,4.14284066896844
"715",32,"C",20,15,66,118,3,0,0,0,0,0,0,0,0,0,0,12,55,7,"J",1,57,"E",14,74,128,35,10,0,0,0,0,77,29,485,69,0,8,9,3,0,1,73,21,0,0,0,0,0,0,0,0,0,0,0,45,41,1,7.21367513976735
"716",17,"C",20,2,66,160,0,1,0,0,0,0,0,0,0,0,0,11,65,10,"J",1,60,"E",9,60,182,21,11,0,0,0,0,89,42,510,56,1,8,9,3,0,2,62,16,0,0,0,0,0,0,0,0,0,0,0,49,40,1,14.7782440860005
"717",21,"C",10,4,63,150,0,0,0,0,0,0,1,1,0,0,1,12,55,8,"J",1,73,"E",13,80,165,29,14,0,1,0,0,82,31,460,40,1,9,9,2,0,3,62,20,0,0,0,0,0,0,0,0,0,0,0,47,39,0,0.609376486320427
"718",29,"C",12,12,65,155,0,2,0,0,0,0,0,0,0,0,1,10,95,7,"J",1,73,"E",12,70,162,33,12,0,0,0,0,89,29,450,65,1,9,9,2,0,4,66,18,0,0,0,0,0,0,0,0,0,0,0,46,43,1,6.32766264271239
"719",19,"C",0,0,61,107,0,0,0,0,0,0,0,0,0,0,1,12,55,7,"J",1,80,"E",11,78,129,22,12,0,0,0,0,83,35,420,70,0,9,9,2,0,2,71,21,0,0,0,0,0,0,0,0,0,0,0,46,39,1,11.9955774217047
"720",29,"C",15,11,66,114,0,0,1,0,0,1,0,0,0,0,1,12,35,10,"A",1,77,"E",12,72,143,32,17,0,0,0,0,79,39,335,35,0,9,9,0,3,6,60,17,0,0,0,0,0,0,0,0,0,0,0,45,40,1,3.5710083839804
"721",25,"C",20,6,68,172,0,1,0,0,0,0,0,0,0,0,1,13,105,10,"J",1,87,"E",10,70,191,29,14,0,0,0,0,81,33,460,98,0,6,9,2,0,3,68,20,0,0,0,0,0,0,0,0,0,0,0,46,41,1,4.73051120763412
"722",32,"C",0,0,63,178,0,0,0,0,0,0,0,0,0,0,0,12,45,6,"J",1,40,"E",13,70,193,34,8,0,0,0,0,83,33,560,91,0,8,9,2,0,4,66,16,0,0,1,0,0,0,0,0,0,0,1,44,41,1,1.45194335158107
"723",33,"C",0,0,60,130,0,0,0,0,0,1,1,0,0,0,0,12,45,12,"J",1,50,"E",10,74,152,35,11,0,0,0,0,76,31,620,98,1,6,9,2,0,2,60,16,0,0,0,0,0,0,0,0,0,0,0,47,40,0,5.95670936109091
"724",36,"C",0,17,62,180,0,0,0,0,0,0,2,0,0,0,0,15,55,12,"J",1,63,"E",11,80,194,35,14,0,0,0,0,77,26,450,59,0,9,9,3,0,6,61,18,0,0,0,0,0,0,0,0,0,0,0,47,40,0,0.132309294906047
"725",29,"C",20,15,65,145,0,0,0,0,0,0,0,0,0,0,0,12,65,10,"J",1,47,"E",13,70,168,39,7,0,0,0,0,74,26,415,59,1,3,9,0,2,14,57,17,0,0,0,0,0,0,0,0,0,0,0,49,41,0,-1.40107465015027
"726",21,"C",40,5,66,132,0,0,0,0,0,0,1,1,2,0,0,10,85,10,"J",1,73,"E",12,82,159,33,10,0,0,0,0,81,31,440,69,1,9,9,3,0,0,67,20,0,0,0,0,0,0,0,0,0,0,0,45,39,0,5.76853018982151
"727",18,"C",0,0,61,108,0,0,1,0,0,0,0,0,0,0,0,12,35,5,"J",1,63,"E",11,68,146,21,12,0,0,0,0,84,37,550,65,1,9,9,1,0,8,51,14,6,0,0,0,0,0,0,0,0,0,3,46,40,1,9.01151864313481
"728",25,"C",10,6,62,125,0,3,0,0,0,1,0,0,1,0,0,12,65,12,"J",1,70,"E",11,74,148,27,12,0,0,0,0,79,32,450,44,0,9,9,3,0,2,63,16,0,0,0,0,0,0,0,0,0,0,0,46,44,1,6.84176921262538
"729",24,"C",20,9,62,129,0,0,0,0,0,0,0,0,0,0,0,12,75,8,"J",1,70,"E",11,62,134,32,12,1,0,0,0,81,34,440,48,1,9,9,2,0,7,63,21,0,0,0,0,0,0,0,0,0,0,0,46,41,0,-2.95726806115084
"730",23,"C",10,6,65,130,0,0,0,0,0,0,1,0,1,0,0,10,55,8,"J",1,63,"E",13,60,155,26,12,0,0,0,0,74,28,350,69,0,8,9,3,0,6,60,19,0,0,0,0,0,0,0,0,0,0,0,45,39,0,5.37238923878651
"731",28,"C",10,10,64,128,0,0,0,0,0,1,2,1,2,0,0,10,45,15,"J",1,63,"E",13,74,151,29,12,0,2,0,0,79,37,420,59,0,9,9,2,0,3,53,19,0,0,0,0,0,0,0,0,0,0,0,44,40,1,4.82708346125518
"732",28,"C",10,10,64,128,0,0,0,0,0,1,2,1,2,0,0,10,45,15,"J",1,63,"E",13,74,151,29,12,0,2,0,0,80,38,440,68,1,8,9,2,0,3,56,21,0,0,0,0,0,0,0,0,0,0,0,47,40,1,4.58927231769308
"733",28,"C",0,2,65,135,0,0,0,0,0,0,0,0,1,0,0,16,45,10,"O",1,60,"E",13,76,151,32,14,0,0,0,0,85,28,410,53,0,9,9,0,2,7,64,16,0,0,0,0,0,0,0,0,0,0,0,47,41,1,3.65408873960105
"734",17,"C",30,2,68,130,0,0,1,0,0,0,1,0,0,0,0,10,35,7,"J",1,63,"E",12,80,160,21,12,0,0,0,0,84,35,480,63,0,9,9,2,0,7,58,16,0,0,0,0,0,0,0,0,0,0,0,44,39,1,8.58251724223656
"735",24,"C",0,0,63,140,0,0,0,0,0,0,0,0,0,0,0,12,45,10,"J",1,77,"E",12,68,164,26,12,0,0,0,0,81,34,500,58,1,9,9,3,0,0,50,15,0,0,0,0,0,0,0,0,0,0,0,46,43,1,10.2709443240088
"736",21,"C",0,0,61,123,0,0,0,0,0,2,0,0,0,0,0,12,35,7,"F",1,77,"E",15,80,135,25,17,0,0,0,0,82,29,400,58,0,4,9,0,2,3,68,18,0,0,0,0,0,0,0,0,0,0,0,46,41,0,0.927698377358091
"737",33,"C",0,0,64,160,0,0,0,0,0,0,2,0,0,0,0,8,65,8,"D",1,83,"B",16,80,178,38,14,0,0,0,0,84,40,720,59,1,8,9,2,0,16,31,9,0,0,0,0,0,0,2,0,0,0,2,47,38,0,-12.3561787514936
"738",35,"C",0,0,64,165,0,0,0,0,0,0,1,0,0,0,1,9,75,10,"D",1,87,"B",17,70,193,38,14,0,0,0,0,80,34,550,54,0,9,9,3,0,9,35,10,0,0,0,0,0,0,2,0,0,0,1,47,42,1,-2.44697013925429
"739",27,"C",20,11,60,125,0,0,0,0,0,1,1,0,0,0,0,10,45,7,"J",1,77,"E",14,68,134,29,12,0,1,0,0,88,41,440,53,1,9,9,3,0,4,68,21,0,0,0,0,0,0,0,0,0,0,0,46,39,1,6.69639901294221
"740",25,"C",0,6,60,98,0,0,2,0,0,0,2,0,0,0,0,10,45,17,"I",1,60,"B",11,60,118,25,14,0,0,0,0,80,28,320,67,1,8,9,3,0,4,47,13,0,0,0,0,0,0,0,0,0,0,0,45,43,0,1.78534353016215
"741",32,"C",20,14,65,124,1,0,0,0,0,1,0,1,2,1,0,6,45,12,"J",1,47,"E",15,66,139,32,8,1,0,0,0,78,28,500,46,1,9,10,2,0,1,61,20,0,1,0,0,0,0,0,0,0,0,0,48,40,1,5.89115104370928
"742",23,"C",0,0,62,104,0,3,0,0,0,0,0,0,0,0,0,12,45,6,"H",1,53,"A",15,70,126,25,9,0,0,0,0,80,26,400,69,1,9,9,0,2,12,63,16,0,0,0,0,0,0,0,0,0,0,0,47,40,1,-1.06107585545236
"743",19,"C",0,0,62,145,0,0,2,0,0,0,0,0,0,0,0,13,35,10,"L",1,53,"E",13,70,163,24,12,0,0,0,0,91,39,370,68,1,5,9,0,2,5,65,17,0,0,0,0,0,0,0,0,0,0,0,43,40,1,18.330938381752
"744",20,"C",0,0,62,125,2,0,0,0,0,3,0,0,0,0,0,13,35,6,"L",1,57,"E",13,80,140,26,12,0,0,0,0,91,41,420,41,0,7,8,0,2,9,53,15,0,0,1,0,0,0,0,0,0,0,1,43,41,1,15.192548125266
"745",21,"C",0,0,62,130,0,1,0,0,0,2,0,0,0,0,0,13,45,8,"L",1,63,"E",13,68,137,27,12,0,0,0,0,80,38,360,60,0,9,9,0,2,4,62,22,0,0,0,0,0,0,0,0,0,0,0,44,41,1,13.2847441682757
"746",33,"C",30,18,60,100,0,1,2,1,0,0,4,0,0,0,0,7,65,10,"J",1,50,"E",14,62,134,34,9,0,0,0,1,84,30,350,50,1,8,9,3,0,4,70,22,0,0,0,0,0,0,0,0,0,0,0,47,40,1,4.34462192393834
"747",28,"C",0,0,63,111,0,0,0,0,0,1,0,0,0,0,0,12,55,18,"J",1,77,"E",13,64,142,31,12,0,0,0,0,76,27,260,51,0,8,9,3,0,7,63,18,0,0,0,0,0,0,0,0,0,0,0,46,37,0,2.81395342933036
"748",29,"C",0,0,63,133,0,0,0,0,0,0,0,0,0,0,1,16,55,5,"L",1,87,"E",13,90,150,32,17,0,0,0,0,83,36,425,51,0,9,9,0,2,5,63,17,0,0,0,0,0,0,0,0,0,0,0,44,38,1,10.7490589729535
"749",22,"C",10,4,66,113,0,0,0,0,0,0,2,0,0,0,1,12,65,10,"J",1,67,"E",14,80,136,26,12,0,0,0,0,81,39,325,98,1,8,8,2,0,9,72,22,0,0,0,0,0,0,0,0,0,0,0,46,40,0,-1.02599405973193
"750",28,"C",0,0.5,61,120,0,1,0,0,0,0,1,0,0,0,0,11,75,8,"J",1,53,"E",11,78,152,29,8,1,1,0,0,88,37,425,71,0,8,9,2,0,6,64,18,0,1,0,0,0,0,0,0,0,0,1,47,42,1,7.74453594541674
"751",31,"C",0,3,61,145,0,0,0,0,0,0,3,0,0,0,0,11,85,8,"J",1,50,"E",12,80,166,32,9,1,2,0,0,80,38,600,98,1,7,9,3,0,4,60,19,0,0,0,0,0,0,0,0,0,0,0,48,42,1,0.825910569827111
"752",39,"C",0,0,63,139,0,0,0,0,0,0,1,0,1,0,0,12,55,15,"J",1,67,"E",12,76,157,35,12,2,1,0,1,85,38,560,72,1,9,9,0,2,9,73,21,0,0,0,0,0,0,0,0,0,0,0,45,39,0,-10.5584855734474
"753",21,"C",20,5,65,130,0,0,0,0,0,0,0,0,0,0,0,15,0,10,"J",1,60,"E",12,78,145,25,17,0,0,0,0,82,27,350,42,0,9,9,3,0,3,67,19,0,0,0,0,0,0,0,0,0,0,0,45,40,1,6.74210689141225
"754",22,"C",20,11,63,130,0,0,1,0,0,0,0,0,0,0,0,12,0,20,"A",1,27,"E",13,70,157,24,12,0,0,0,0,87,36,490,49,1,9,9,0,2,2,66,16,0,0,0,0,0,0,0,0,0,0,0,45,37,1,10.8583614739486
"755",27,"C",0,0,62,125,0,0,0,0,0,0,0,0,1,0,0,12,45,8,"J",1,50,"E",14,70,149,31,10,0,1,0,0,80,28,500,43,0,7,9,2,0,1,66,18,0,0,0,0,0,0,0,0,0,0,0,46,39,1,7.95323209925462
"756",16,"C",0,0,61,118,0,0,0,0,0,0,0,2,0,0,1,11,45,10,"J",1,50,"E",11,60,134,21,10,0,0,0,0,83,38,370,54,0,9,9,0,2,1,55,18,0,0,0,0,0,0,0,0,0,0,0,46,42,0,5.16387443376002
"757",18,"C",0,1,60,122,0,0,0,0,0,0,0,2,0,0,0,11,35,8,"J",1,43,"E",11,78,142,23,10,0,0,0,0,82,35,580,66,1,9,9,0,2,3,45,14,0,0,0,0,0,0,0,0,0,0,0,46,40,1,10.4142360417493
"758",28,"C",5,8,63,119,0,0,0,0,0,2,1,0,2,0,0,12,55,15,"J",1,67,"E",13,80,147,30,12,0,0,0,0,80,27,420,67,1,8,9,3,0,8,65,19,0,0,0,0,0,0,0,0,0,0,0,45,37,1,0.68615416351221
"759",33,"C",0,0,63,138,0,0,0,0,0,0,1,0,0,0,0,15,25,10,"J",1,47,"E",13,84,179,36,12,0,1,0,0,77,32,600,90,0,2,7,2,0,7,53,15,0,0,0,0,0,0,0,0,0,0,0,46,39,1,-3.13985554229605
"760",31,"C",0,1,62,128,0,0,0,0,0,0,0,0,0,0,0,12,45,10,"J",1,60,"E",11,70,149,31,12,0,0,0,0,87,35,440,59,1,2,9,3,0,3,48,13,0,0,0,0,0,0,0,0,0,0,0,48,40,1,10.9524150246029
"761",22,"C",7,6,61,100,0,0,0,1,0,0,0,0,0,0,0,11,55,5,"J",1,53,"E",11,70,118,25,10,0,0,0,0,82,35,410,45,0,9,9,3,0,3,68,20,0,0,0,0,0,0,0,0,0,0,0,46,42,1,8.62564982748972
"762",24,"C",1,8,60,100,0,0,0,0,0,0,0,0,0,0,0,11,45,8,"J",1,50,"E",11,80,117,28,11,0,0,0,0,81,38,470,58,1,9,9,3,0,5,66,20,0,0,0,0,0,0,0,0,0,0,0,46,41,1,7.31406606803508
"763",36,"C",60,18,66,165,0,0,0,0,0,0,0,1,0,0,0,12,55,15,"J",1,80,"E",13,68,195,45,14,0,0,0,0,54,22,400,43,1,3,6,3,0,6,70,20,0,0,0,1,0,0,0,0,0,0,2,46,37,1,-5.88620423960323
"764",20,"C",15,10,63,110,0,0,0,0,0,0,0,0,0,0,0,12,45,15,"J",1,60,"E",11,60,134,30,14,0,0,0,0,79,29,760,64,0,7,9,3,0,4,49,16,5,1,0,0,0,0,0,0,0,0,1,45,40,1,8.49767260643572
"765",16,"C",10,6,63,118,0,0,0,0,0,0,0,0,0,0,0,9,45,14,"J",1,53,"E",10,70,145,20,12,0,0,0,0,78,26,340,55,1,9,10,0,3,3,57,16,0,0,0,0,0,0,0,0,0,0,0,46,40,1,10.9363062994358
"766",30,"C",10,13,64,102,0,0,0,0,0,1,1,1,0,0,0,12,25,18,"J",1,57,"E",13,68,125,33,13,0,0,0,0,79,29,325,55,1,8,9,2,0,4,53,15,0,0,0,0,0,0,0,0,0,0,0,46,37,1,2.93212414351751
"767",35,"C",0,0,61,138,0,0,0,0,0,0,1,0,0,0,0,4,55,10,"J",1,47,"E",14,70,159,40,7,0,1,0,0,79,35,545,58,0,8,9,4,0,3,47,13,0,0,0,0,0,0,0,0,0,0,0,47,41,0,1.15708374041459
"768",24,"C",20,12,55,120,0,0,0,0,0,0,0,0,0,0,0,12,45,8,"J",1,63,"E",12,60,131,26,10,0,0,0,0,74,27,440,49,0,8,9,3,0,7,59,18,0,0,0,0,0,0,0,0,0,0,0,46,38,1,-1.06280127243134
"769",27,"C",15,13,67,150,0,0,0,0,0,0,0,0,0,0,1,11,85,8,"J",1,73,"E",12,68,170,28,12,0,0,0,0,82,32,710,70,0,8,9,2,0,3,53,15,0,0,0,0,0,0,0,0,0,0,0,46,40,1,6.31662008606154
"770",26,"C",20,11,64,115,0,0,2,0,0,0,1,0,0,0,0,11,45,8,"J",1,57,"E",13,60,130,32,9,0,1,0,0,82,33,540,52,1,8,9,2,0,3,63,17,0,0,0,0,0,0,0,0,0,0,0,45,42,1,5.51056478076167
"771",27,"C",0,9,61,113,0,0,3,4,0,0,0,1,1,0,0,12,75,10,"J",1,73,"E",15,86,122,26,12,0,0,0,0,76,25,575,62,0,8,8,3,0,5,55,17,0,0,0,2,0,0,0,0,0,0,0,45,37,1,2.66879884101862
"772",33,"C",20,14,65,124,0,0,0,0,0,0,2,0,0,0,0,12,55,17,"J",1,57,"E",13,70,139,34,12,0,0,0,0,81,32,480,50,1,8,9,1,2,0,47,15,0,0,0,0,0,0,0,0,0,0,0,47,40,1,10.9508769043935
"773",21,"C",0,0,63,111,0,0,0,0,0,1,0,0,0,0,0,12,45,10,"J",1,50,"E",11,68,138,25,11,0,0,0,0,83,29,490,57,0,8,9,2,0,5,50,15,0,0,0,0,0,0,0,0,0,0,0,47,39,1,10.0227552504315
"774",25,"C",3,3,58,115,0,0,0,0,0,0,0,0,1,0,0,15,45,10,"J",1,83,"E",11,70,146,25,16,0,0,0,0,81,33,480,49,0,9,9,3,0,5,57,16,0,0,0,0,0,0,0,0,0,0,0,44,42,1,4.903938927401
"775",28,"C",0,0,66,155,0,0,0,1,1,1,0,0,0,0,0,8,35,22,"H",1,27,"E",14,70,177,42,8,0,0,0,1,80,25,600,81,0,8,9,0,3,6,50,18,0,0,0,0,0,0,0,0,0,0,0,46,45,1,-0.676603043126435
"776",36,"C",0,0,67,162,0,0,0,0,0,0,0,0,0,0,0,12,75,14,"J",1,87,"E",12,80,179,34,14,0,0,0,0,70,26,295,55,0,1,8,0,0,2,79,21,0,0,0,2,0,0,0,0,0,0,0,47,40,1,2.60566577675227
"777",37,"C",8,9,57,125,0,0,0,0,0,0,1,0,1,0,0,9,45,8,"J",1,43,"E",13,60,158,28,9,0,0,0,1,82,31,480,47,1,5,9,0,2,9,49,13,0,0,0,0,0,0,0,0,0,0,0,48,41,1,-1.7239608630205
"778",28,"C",0,3,62,118,0,0,0,0,0,1,0,0,0,0,1,14,55,15,"J",1,87,"E",14,70,128,25,17,0,0,0,0,80,29,350,60,1,9,9,2,0,8,62,16,0,0,0,0,0,0,0,0,0,0,0,45,40,1,0.359533066975245
"779",21,"C",10,7,65,117,0,0,0,0,0,1,1,0,0,0,1,14,85,4,"J",1,70,"E",13,50,152,19,10,0,0,0,0,80,32,400,36,0,7,9,3,0,4,61,16,0,0,0,0,0,0,0,0,0,0,0,46,40,0,2.79277396978037
"780",22,"C",20,5,66,139,0,0,0,0,0,1,0,0,0,0,0,15,35,10,"J",1,47,"E",13,100,164,20,12,0,0,0,0,84,38,480,54,0,9,9,3,0,2,55,18,0,0,0,0,0,0,0,0,0,0,0,44,39,1,8.2570961459588
"781",23,"C",0,0,64,119,0,0,3,0,0,0,0,0,0,0,1,16,55,5,"J",1,87,"E",13,80,126,27,17,0,0,0,0,80,32,360,52,0,9,9,0,2,5,56,16,0,0,0,0,0,0,0,0,0,0,0,46,42,0,1.1229537362684
"782",29,"C",10,8,62,138,0,0,0,0,0,0,1,0,0,0,1,12,75,10,"J",1,83,"E",11,76,160,23,13,0,1,0,0,74,28,410,52,1,4,9,2,0,7,66,20,0,0,0,0,0,0,0,0,0,0,0,45,39,0,4.02082295558265
"783",24,"C",0,7,63,106,0,0,0,0,0,0,1,0,0,0,0,14,55,10,"J",1,77,"E",13,70,127,28,14,0,1,0,0,83,32,410,35,0,9,9,3,0,1,65,19,0,0,0,0,0,0,0,0,0,0,0,46,40,0,2.03826491530722
"784",24,"C",0,0,58,108,0,0,0,0,0,0,0,0,0,0,0,12,45,10,"G",1,83,"E",12,60,124,26,14,1,1,0,0,79,35,500,40,0,9,9,0,2,7,52,16,0,0,0,0,0,0,0,0,0,0,0,47,39,1,2.85523375282288
"785",27,"C",0,0,58,110,0,0,1,0,0,0,0,0,1,1,0,12,65,13,"G",1,90,"E",12,76,129,27,16,1,0,0,0,76,32,450,45,0,4,9,0,2,6,66,20,0,0,1,0,0,0,0,0,0,0,0,46,39,0,4.10121845804627
"786",20,"C",0,0.5,65,197,0,0,0,0,0,1,0,0,0,0,1,12,65,7,"J",1,40,"E",11,80,220,27,8,0,0,0,0,79,31,440,56,1,8,9,3,0,3,59,20,0,0,0,0,0,0,0,0,0,0,0,49,42,1,3.47651404836914
"787",17,"C",0,1,62,130,0,0,0,0,0,1,0,0,0,0,0,12,45,10,"J",1,60,"E",10,70,158,19,12,0,0,0,0,85,33,300,58,0,8,9,3,0,3,63,20,0,0,0,0,0,0,0,0,0,0,0,43,40,0,-0.10055248970851
"788",28,"C",0,0,60,119,0,0,1,0,0,1,0,0,0,0,0,12,45,8,"J",1,63,"E",11,80,139,27,12,0,1,0,0,86,37,520,62,1,9,9,2,0,3,65,21,0,0,0,0,0,0,0,0,0,0,0,45,40,0,-4.27898586196678
"789",26,"C",0,0,66,175,0,0,0,0,0,0,0,0,0,0,0,13,65,8,"J",1,77,"E",15,60,186,27,13,0,1,0,0,82,39,425,59,1,8,9,2,0,3,56,15,7,0,0,0,0,0,0,0,0,0,1,47,42,1,2.18394120109633
"790",28,"C",12,11,64,125,0,0,0,0,0,0,0,0,1,0,1,12,65,10,"J",1,67,"E",15,54,141,30,12,0,0,0,0,87,35,530,67,1,8,9,3,0,3,70,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,8.00601278809713
"791",28,"C",20,13,62,120,0,0,2,0,0,2,0,0,0,0,0,12,35,10,"J",1,47,"E",13,58,135,31,12,0,0,0,0,84,40,420,53,0,8,9,3,0,1,56,16,0,0,0,0,0,0,0,0,0,0,0,44,40,1,9.25311297514014
"792",34,"C",40,18,63,135,0,0,0,0,0,1,1,0,0,0,0,14,35,16,"J",1,47,"E",12,58,156,39,12,1,1,0,0,77,29,420,43,1,9,9,2,0,3,58,19,0,0,0,0,0,0,0,0,0,0,0,48,39,0,2.8662992627638
"793",32,"C",20,14,69,145,0,0,0,0,0,1,1,0,0,0,0,12,55,12,"J",1,63,"E",11,60,164,34,15,0,2,0,0,82,30,490,62,0,7,9,3,0,3,60,16,0,0,0,0,0,0,0,0,0,0,0,48,36,0,-1.70001734204578
"794",21,"C",0,4,67,150,0,0,0,0,0,0,1,0,0,0,0,12,75,7,"J",1,70,"B",15,50,166,26,12,0,0,0,0,78,35,560,49,1,9,8,0,2,6,53,18,0,0,0,0,0,0,0,0,0,0,0,46,40,1,1.47513097298325
"795",21,"C",0.5,6,61,94,0,0,2,0,0,0,3,0,0,0,0,12,45,10,"J",1,50,"E",12,60,126,23,11,2,0,0,0,82,35,400,52,1,8,9,2,0,7,53,16,0,0,0,0,0,0,0,0,0,0,0,47,38,1,7.44709821445602
